TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
74	0	4/31/2008 11:46:4	4/31/2008 11:46:29	1212288401174	4/31/2008 11:46:41	4/31/2008 11:48:52	131518.0	131.0	null
75	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288400171	4/31/2008 11:46:40	4/31/2008 11:55:3	503145.0	503.0	null
76	0	4/31/2008 11:46:4	4/31/2008 11:46:29	1212288401518	4/31/2008 11:46:41	4/31/2008 11:54:6	445360.0	445.0	null
77	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288401330	4/31/2008 11:46:41	4/31/2008 11:53:10	388923.0	388.0	null
78	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288401393	4/31/2008 11:46:41	4/31/2008 11:55:1	499708.0	499.0	null
79	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401524	4/31/2008 11:46:41	4/31/2008 11:54:6	445445.0	445.0	null
60	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288401200	4/31/2008 11:46:41	4/31/2008 11:54:6	445675.0	445.0	null
61	1	4/31/2008 11:46:4	5/1/2008 0:5:6	1212289506033	5/1/2008 0:5:6	5/1/2008 0:5:9	3554.0	3.0	null
62	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288400989	4/31/2008 11:46:40	4/31/2008 11:49:36	175047.0	175.0	null
63	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401384	4/31/2008 11:46:41	4/31/2008 11:53:11	390153.0	390.0	null
64	0	4/31/2008 11:46:4	4/31/2008 11:46:33	1212288401439	4/31/2008 11:46:41	4/31/2008 11:55:2	501459.0	501.0	null
65	0	4/31/2008 11:46:4	4/31/2008 11:46:36	1212288401526	4/31/2008 11:46:41	4/31/2008 11:54:6	445335.0	445.0	null
66	1	4/31/2008 11:46:4	5/1/2008 0:5:6	1212289506054	5/1/2008 0:5:6	5/1/2008 0:5:19	13762.0	13.0	null
67	1	4/31/2008 11:46:4	5/1/2008 0:5:6	1212289506043	5/1/2008 0:5:6	5/1/2008 0:5:19	13721.0	13.0	null
68	0	4/31/2008 11:46:4	4/31/2008 11:46:38	1212288402031	4/31/2008 11:46:42	4/31/2008 11:54:6	444864.0	444.0	null
69	0	4/31/2008 11:46:4	4/31/2008 11:46:40	1212288402286	4/31/2008 11:46:42	4/31/2008 11:55:1	498971.0	498.0	null
50	1	4/31/2008 11:46:4	5/1/2008 0:3:29	1212289409197	5/1/2008 0:3:29	5/1/2008 0:3:35	6414.0	6.0	null
51	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288399297	4/31/2008 11:46:39	4/31/2008 11:55:6	507018.0	507.0	null
52	1	4/31/2008 11:46:4	5/1/2008 0:3:29	1212289409317	5/1/2008 0:3:29	5/1/2008 0:3:45	16303.0	16.0	null
53	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288401077	4/31/2008 11:46:41	4/31/2008 11:50:53	252411.0	252.0	null
54	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288400885	4/31/2008 11:46:40	4/31/2008 11:55:1	500135.0	500.0	null
55	0	4/31/2008 11:46:4	4/31/2008 11:46:33	1212288401376	4/31/2008 11:46:41	4/31/2008 11:55:1	500245.0	500.0	null
56	1	4/31/2008 11:46:4	5/1/2008 0:3:29	1212289409229	5/1/2008 0:3:29	5/1/2008 0:3:45	16479.0	16.0	null
57	0	4/31/2008 11:46:4	4/31/2008 11:46:36	1212288402004	4/31/2008 11:46:42	4/31/2008 11:55:3	501302.0	501.0	null
58	1	4/31/2008 11:46:4	5/1/2008 0:3:29	1212289409325	5/1/2008 0:3:29	5/1/2008 0:3:32	3507.0	3.0	null
59	1	4/31/2008 11:46:4	5/1/2008 0:3:29	1212289409318	5/1/2008 0:3:29	5/1/2008 0:3:45	16393.0	16.0	null
40	0	4/31/2008 11:46:4	4/31/2008 11:46:27	1212288401414	4/31/2008 11:46:41	4/31/2008 11:55:2	501475.0	501.0	null
41	1	4/31/2008 11:46:4	5/1/2008 0:7:33	1212289655506	5/1/2008 0:7:35	5/1/2008 0:8:1	25685.0	25.0	null
42	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288401069	4/31/2008 11:46:41	4/31/2008 11:49:42	180939.0	180.0	null
43	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288401743	4/31/2008 11:46:41	4/31/2008 11:53:11	389799.0	389.0	null
44	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288401342	4/31/2008 11:46:41	4/31/2008 11:48:55	133976.0	133.0	null
45	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401500	4/31/2008 11:46:41	4/31/2008 11:55:1	499713.0	499.0	null
46	1	4/31/2008 11:46:4	5/1/2008 0:7:33	1212289655478	5/1/2008 0:7:35	5/1/2008 0:8:1	25797.0	25.0	null
47	1	4/31/2008 11:46:4	5/1/2008 0:7:33	1212289653718	5/1/2008 0:7:33	5/1/2008 0:7:54	20439.0	20.0	null
48	1	4/31/2008 11:46:4	5/1/2008 0:7:33	1212289653721	5/1/2008 0:7:33	5/1/2008 0:7:54	20476.0	20.0	null
49	0	4/31/2008 11:46:4	4/31/2008 11:46:37	1212288401601	4/31/2008 11:46:41	4/31/2008 11:53:21	399893.0	399.0	null
30	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288401084	4/31/2008 11:46:41	4/31/2008 11:53:11	390432.0	390.0	null
31	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288401066	4/31/2008 11:46:41	4/31/2008 11:53:11	390036.0	390.0	null
32	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401336	4/31/2008 11:46:41	4/31/2008 11:53:21	400138.0	400.0	null
33	0	4/31/2008 11:46:4	4/31/2008 11:46:33	1212288401154	4/31/2008 11:46:41	4/31/2008 11:55:2	501691.0	501.0	null
34	1	4/31/2008 11:46:4	5/1/2008 0:6:58	1212289618027	5/1/2008 0:6:58	5/1/2008 0:7:12	14339.0	14.0	null
35	0	4/31/2008 11:46:4	4/31/2008 11:46:36	1212288401755	4/31/2008 11:46:41	4/31/2008 11:53:11	389498.0	389.0	null
36	1	4/31/2008 11:46:4	5/1/2008 0:6:58	1212289618032	5/1/2008 0:6:58	5/1/2008 0:7:12	14307.0	14.0	null
37	0	4/31/2008 11:46:4	4/31/2008 11:46:37	1212288402614	4/31/2008 11:46:42	4/31/2008 11:55:1	498537.0	498.0	null
38	0	4/31/2008 11:46:4	4/31/2008 11:46:38	1212288402043	4/31/2008 11:46:42	4/31/2008 11:53:21	399304.0	399.0	null
39	0	4/31/2008 11:46:4	4/31/2008 11:46:38	1212288402563	4/31/2008 11:46:42	4/31/2008 11:55:3	500485.0	500.0	null
20	0	4/31/2008 11:46:4	4/31/2008 11:46:27	1212288400235	4/31/2008 11:46:40	4/31/2008 11:49:39	179378.0	179.0	null
21	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288400144	4/31/2008 11:46:40	4/31/2008 11:55:2	502695.0	502.0	null
22	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288401413	4/31/2008 11:46:41	4/31/2008 11:55:3	501816.0	501.0	null
23	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288400883	4/31/2008 11:46:40	4/31/2008 11:54:6	445997.0	445.0	null
24	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401397	4/31/2008 11:46:41	4/31/2008 11:55:1	499753.0	499.0	null
25	0	4/31/2008 11:46:4	4/31/2008 11:46:35	1212288401362	4/31/2008 11:46:41	4/31/2008 11:53:10	388894.0	388.0	null
26	1	4/31/2008 11:46:4	5/1/2008 0:4:35	1212289476325	5/1/2008 0:4:36	5/1/2008 0:5:2	26133.0	26.0	null
27	0	4/31/2008 11:46:4	4/31/2008 11:46:37	1212288401609	4/31/2008 11:46:41	4/31/2008 11:53:21	399861.0	399.0	null
28	1	4/31/2008 11:46:4	5/1/2008 0:4:35	1212289476409	5/1/2008 0:4:36	5/1/2008 0:4:57	21055.0	21.0	null
29	1	4/31/2008 11:46:4	5/1/2008 0:4:35	1212289475339	5/1/2008 0:4:35	5/1/2008 0:4:57	22173.0	22.0	null
10	0	4/31/2008 11:46:3	4/31/2008 11:46:25	1212288400997	4/31/2008 11:46:40	4/31/2008 11:55:0	499996.0	499.0	null
11	0	4/31/2008 11:46:3	4/31/2008 11:46:25	1212288400179	4/31/2008 11:46:40	4/31/2008 11:55:2	502292.0	502.0	null
12	0	4/31/2008 11:46:3	4/31/2008 11:46:27	1212288401288	4/31/2008 11:46:41	4/31/2008 11:55:1	500131.0	500.0	null
13	0	4/31/2008 11:46:3	4/31/2008 11:46:30	1212288401367	4/31/2008 11:46:41	4/31/2008 11:55:2	501589.0	501.0	null
14	1	4/31/2008 11:46:3	4/31/2008 11:59:47	1212289187341	4/31/2008 11:59:47	5/1/2008 0:0:2	15222.0	15.0	null
15	0	4/31/2008 11:46:3	4/31/2008 11:46:32	1212288402035	4/31/2008 11:46:42	4/31/2008 11:53:11	389431.0	389.0	null
16	1	4/31/2008 11:46:3	4/31/2008 11:59:47	1212289187347	4/31/2008 11:59:47	5/1/2008 0:0:2	15290.0	15.0	null
17	0	4/31/2008 11:46:3	4/31/2008 11:46:35	1212288401911	4/31/2008 11:46:41	4/31/2008 11:53:10	388223.0	388.0	null
18	0	4/31/2008 11:46:3	4/31/2008 11:46:37	1212288402630	4/31/2008 11:46:42	4/31/2008 11:53:11	388883.0	388.0	null
19	1	4/31/2008 11:46:3	4/31/2008 11:59:47	1212289187356	4/31/2008 11:59:47	4/31/2008 11:59:48	1284.0	1.0	null
0	0	4/31/2008 11:46:2	4/31/2008 11:46:32	1212288401683	4/31/2008 11:46:41	4/31/2008 11:55:1	499878.0	499.0	null
1	0	4/31/2008 11:46:2	4/31/2008 11:46:32	1212288402279	4/31/2008 11:46:42	4/31/2008 11:55:1	498912.0	498.0	null
2	0	4/31/2008 11:46:2	4/31/2008 11:46:35	1212288401356	4/31/2008 11:46:41	4/31/2008 11:55:2	501540.0	501.0	null
3	1	4/31/2008 11:46:2	5/1/2008 0:8:6	1212289686611	5/1/2008 0:8:6	5/1/2008 0:8:24	17432.0	17.0	null
4	0	4/31/2008 11:46:2	4/31/2008 11:46:37	1212288402281	4/31/2008 11:46:42	4/31/2008 11:55:2	500347.0	500.0	null
5	0	4/31/2008 11:46:2	4/31/2008 11:46:38	1212288401919	4/31/2008 11:46:41	4/31/2008 11:55:1	499821.0	499.0	null
6	1	4/31/2008 11:46:2	5/1/2008 0:8:6	1212289686627	5/1/2008 0:8:6	5/1/2008 0:8:24	17460.0	17.0	null
7	1	4/31/2008 11:46:2	5/1/2008 0:8:6	1212289686652	5/1/2008 0:8:6	5/1/2008 0:8:24	17395.0	17.0	null
8	1	4/31/2008 11:46:2	5/1/2008 0:8:6	1212289686758	5/1/2008 0:8:6	5/1/2008 0:8:14	7492.0	7.0	null
9	1	4/31/2008 11:46:2	5/1/2008 0:8:6	1212289686646	5/1/2008 0:8:6	5/1/2008 0:8:24	17417.0	17.0	null
