TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
146	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:34	4/21/2008 7:58:13	338771.0	338.0null
147	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:22	4/21/2008 7:52:34	12375.0	12.0null
148	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:29	4/21/2008 7:53:48	78998.0	78.0null
149	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:35	4/21/2008 7:56:46	251142.0	251.0null
150	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:24	4/21/2008 7:52:35	11012.0	11.0null
151	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:28	4/21/2008 7:53:17	49655.0	49.0null
152	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:34	4/21/2008 7:56:39	244921.0	244.0null
153	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:24	4/21/2008 7:52:36	11853.0	11.0null
154	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:32	4/21/2008 7:54:11	99070.0	99.0null
155	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:34	4/21/2008 7:57:15	280803.0	280.0null
156	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:24	4/21/2008 7:52:35	11119.0	11.0null
157	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:29	4/21/2008 7:53:48	78937.0	78.0null
158	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:24	4/21/2008 7:52:36	11869.0	11.0null
159	0	4/21/2008 7:51:29	4/21/2008 7:52:23	4/21/2008 7:52:45	4/21/2008 7:58:17	332238.0	332.0null
160	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:36	4/21/2008 7:53:17	41502.0	41.0null
161	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:46	4/21/2008 7:58:39	353669.0	353.0null
162	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:31	4/21/2008 7:52:39	7910.0	7.0null
163	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:36	4/21/2008 7:54:11	94059.0	94.0null
164	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:46	4/21/2008 7:58:17	331323.0	331.0null
165	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:30	4/21/2008 7:52:39	8761.0	8.0null
166	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:36	4/21/2008 7:53:48	72574.0	72.0null
167	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:38	4/21/2008 7:56:46	247342.0	247.0null
168	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:32	4/21/2008 7:52:41	8476.0	8.0null
169	0	4/21/2008 7:51:29	4/21/2008 7:52:28	4/21/2008 7:52:36	4/21/2008 7:53:12	36421.0	36.0null
170	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:38	4/21/2008 7:58:10	332424.0	332.0null
171	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:32	4/21/2008 7:52:41	8232.0	8.0null
172	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:39	4/21/2008 7:53:12	32412.0	32.0null
173	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:45	4/21/2008 7:58:13	327558.0	327.0null
174	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:33	4/21/2008 7:52:41	8030.0	8.0null
175	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:37	4/21/2008 7:58:13	336121.0	336.0null
176	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:40	4/21/2008 7:54:20	100097.0	100.0null
177	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:34	4/21/2008 7:52:41	7082.0	7.0null
178	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:42	4/21/2008 7:54:11	88219.0	88.0null
179	0	4/21/2008 7:51:29	4/21/2008 7:52:32	4/21/2008 7:52:45	4/21/2008 7:58:12	327767.0	327.0null
180	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:41	4/21/2008 7:52:49	8651.0	8.0null
181	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:48	4/21/2008 7:54:13	84646.0	84.0null
182	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:48	4/21/2008 7:58:12	324114.0	324.0null
183	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:41	4/21/2008 7:52:49	8675.0	8.0null
184	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:48	4/21/2008 7:53:12	24600.0	24.0null
185	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:46	4/21/2008 7:58:12	326048.0	326.0null
186	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:41	4/21/2008 7:52:49	8145.0	8.0null
187	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:49	4/21/2008 7:53:18	29068.0	29.0null
188	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:48	4/21/2008 7:58:39	350870.0	350.0null
189	0	4/21/2008 7:51:29	4/21/2008 7:52:40	4/21/2008 7:52:41	4/21/2008 7:52:49	8047.0	8.0null
190	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:48	4/21/2008 7:53:12	23519.0	23.0null
191	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:49	4/21/2008 7:53:39	50066.0	50.0null
192	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:46	4/21/2008 7:58:10	324403.0	324.0null
193	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:43	4/21/2008 7:52:50	6668.0	6.0null
